isBest	lncRNA_gene	lncRNA_transcript	partnerRNA_gene	partnerRNA_transcript	direction	type	distance	subtype	location
0	MSTRG.92923	MSTRG.92923.14	SoffiXsponR570.05Gg182500.v2.1	SoffiXsponR570.05Gg182500.1.v2.1	antisense	intergenic	491	divergent	upstream
0	MSTRG.92923	MSTRG.92923.14	SoffiXsponR570.05Gg182300.v2.1	SoffiXsponR570.05Gg182300.1.v2.1	sense	intergenic	6122	same_strand	upstream
0	MSTRG.92923	MSTRG.92923.14	SoffiXsponR570.05Gg182600.v2.1	SoffiXsponR570.05Gg182600.1.v2.1	sense	intergenic	8547	same_strand	downstream
0	MSTRG.92923	MSTRG.92923.14	SoffiXsponR570.05Gg182500.v2.1	SoffiXsponR570.05Gg182500.3.v2.1	antisense	intergenic	603	divergent	upstream
0	MSTRG.92923	MSTRG.92923.14	SoffiXsponR570.05Gg182500.v2.1	SoffiXsponR570.05Gg182500.4.v2.1	antisense	intergenic	647	divergent	upstream
0	MSTRG.92923	MSTRG.92923.14	SoffiXsponR570.05Gg182500.v2.1	SoffiXsponR570.05Gg182500.5.v2.1	antisense	intergenic	803	divergent	upstream
1	MSTRG.35377	MSTRG.35377.1	SoffiXsponR570.02Cg067600.v2.1	SoffiXsponR570.02Cg067600.1.v2.1	sense	genic	0	nested	intronic
0	MSTRG.35377	MSTRG.35377.1	SoffiXsponR570.02Cg067700.v2.1	SoffiXsponR570.02Cg067700.1.v2.1	antisense	intergenic	6848	convergent	downstream
0	MSTRG.35377	MSTRG.35377.1	SoffiXsponR570.02Cg067500.v2.1	SoffiXsponR570.02Cg067500.1.v2.1	sense	intergenic	997	same_strand	downstream
1	MSTRG.119227	MSTRG.119227.1	SoffiXsponR570.7_10Ag252000.v2.1	SoffiXsponR570.7_10Ag252000.1.v2.1	strand_unknow	intergenic	2674	unknow strand(s)	downstream
0	MSTRG.119227	MSTRG.119227.1	SoffiXsponR570.7_10Ag251900.v2.1	SoffiXsponR570.7_10Ag251900.2.v2.1	strand_unknow	intergenic	6492	unknow strand(s)	upstream
0	MSTRG.119227	MSTRG.119227.1	SoffiXsponR570.7_10Ag251900.v2.1	SoffiXsponR570.7_10Ag251900.1.v2.1	strand_unknow	intergenic	6473	unknow strand(s)	upstream
0	MSTRG.119227	MSTRG.119227.1	SoffiXsponR570.7_10Ag251800.v2.1	SoffiXsponR570.7_10Ag251800.1.v2.1	strand_unknow	intergenic	8817	unknow strand(s)	downstream
0	MSTRG.119227	MSTRG.119227.1	SoffiXsponR570.7_10Ag251800.v2.1	SoffiXsponR570.7_10Ag251800.2.v2.1	strand_unknow	intergenic	8817	unknow strand(s)	downstream
1	MSTRG.132017	MSTRG.132017.4	SoffiXsponR570.8_5Ag211700.v2.1	SoffiXsponR570.8_5Ag211700.1.v2.1	sense	intergenic	3450	same_strand	upstream
0	MSTRG.132017	MSTRG.132017.4	SoffiXsponR570.8_5Ag211600.v2.1	SoffiXsponR570.8_5Ag211600.1.v2.1	antisense	intergenic	3689	divergent	upstream
0	MSTRG.132017	MSTRG.132017.4	SoffiXsponR570.8_5Ag211500.v2.1	SoffiXsponR570.8_5Ag211500.1.v2.1	antisense	intergenic	8637	divergent	upstream
0	MSTRG.132017	MSTRG.132017.4	SoffiXsponR570.8_5Ag211500.v2.1	SoffiXsponR570.8_5Ag211500.2.v2.1	antisense	intergenic	8637	divergent	upstream
0	MSTRG.132017	MSTRG.132017.4	SoffiXsponR570.8_5Ag211600.v2.1	SoffiXsponR570.8_5Ag211600.2.v2.1	antisense	intergenic	3781	divergent	upstream
1	MSTRG.91778	MSTRG.91778.1	SoffiXsponR570.05Gg035500.v2.1	SoffiXsponR570.05Gg035500.1.v2.1	strand_unknow	intergenic	30776	unknow strand(s)	upstream
1	MSTRG.99309	MSTRG.99309.1	SoffiXsponR570.06Cg069600.v2.1	SoffiXsponR570.06Cg069600.1.v2.1	sense	intergenic	30015	same_strand	downstream
0	MSTRG.99309	MSTRG.99309.1	SoffiXsponR570.06Cg069700.v2.1	SoffiXsponR570.06Cg069700.1.v2.1	sense	intergenic	31736	same_strand	downstream
0	MSTRG.99309	MSTRG.99309.1	SoffiXsponR570.06Cg069700.v2.1	SoffiXsponR570.06Cg069700.2.v2.1	sense	intergenic	31633	same_strand	downstream
0	MSTRG.99309	MSTRG.99309.1	SoffiXsponR570.06Cg069700.v2.1	SoffiXsponR570.06Cg069700.3.v2.1	sense	intergenic	31728	same_strand	downstream
0	MSTRG.99309	MSTRG.99309.1	SoffiXsponR570.06Cg069700.v2.1	SoffiXsponR570.06Cg069700.4.v2.1	sense	intergenic	31746	same_strand	downstream
1	MSTRG.134028	MSTRG.134028.2	SoffiXsponR570.09Bg054100.v2.1	SoffiXsponR570.09Bg054100.1.v2.1	sense	intergenic	5991	same_strand	downstream
1	MSTRG.35060	MSTRG.35060.1	SoffiXsponR570.02Cg027900.v2.1	SoffiXsponR570.02Cg027900.2.v2.1	sense	intergenic	142	same_strand	upstream
0	MSTRG.35060	MSTRG.35060.1	SoffiXsponR570.02Cg027900.v2.1	SoffiXsponR570.02Cg027900.1.v2.1	sense	intergenic	145	same_strand	upstream
0	MSTRG.35060	MSTRG.35060.1	SoffiXsponR570.02Cg028000.v2.1	SoffiXsponR570.02Cg028000.1.v2.1	antisense	intergenic	8122	divergent	upstream
1	MSTRG.72865	MSTRG.72865.2	SoffiXsponR570.04Eg020100.v2.1	SoffiXsponR570.04Eg020100.1.v2.1	antisense	intergenic	10989	convergent	downstream
0	MSTRG.72865	MSTRG.72865.2	SoffiXsponR570.04Eg020200.v2.1	SoffiXsponR570.04Eg020200.1.v2.1	antisense	intergenic	11454	divergent	upstream
1	MSTRG.115245	MSTRG.115245.4	SoffiXsponR570.07Dg174100.v2.1	SoffiXsponR570.07Dg174100.1.v2.1	sense	intergenic	1	same_strand	upstream
0	MSTRG.115245	MSTRG.115245.4	SoffiXsponR570.07Dg174200.v2.1	SoffiXsponR570.07Dg174200.1.v2.1	sense	intergenic	8560	same_strand	upstream
1	MSTRG.37208	MSTRG.37208.1	SoffiXsponR570.02Cg307200.v2.1	SoffiXsponR570.02Cg307200.1.v2.1	sense	intergenic	1041	same_strand	upstream
0	MSTRG.37208	MSTRG.37208.1	SoffiXsponR570.02Cg307300.v2.1	SoffiXsponR570.02Cg307300.1.v2.1	sense	intergenic	5747	same_strand	upstream
0	MSTRG.37208	MSTRG.37208.1	SoffiXsponR570.02Cg307100.v2.1	SoffiXsponR570.02Cg307100.4.v2.1	sense	intergenic	2650	same_strand	downstream
0	MSTRG.37208	MSTRG.37208.1	SoffiXsponR570.02Cg307100.v2.1	SoffiXsponR570.02Cg307100.3.v2.1	sense	intergenic	2676	same_strand	downstream
0	MSTRG.37208	MSTRG.37208.1	SoffiXsponR570.02Cg307100.v2.1	SoffiXsponR570.02Cg307100.2.v2.1	sense	intergenic	2529	same_strand	downstream
0	MSTRG.37208	MSTRG.37208.1	SoffiXsponR570.02Cg307100.v2.1	SoffiXsponR570.02Cg307100.1.v2.1	sense	intergenic	2519	same_strand	downstream
1	MSTRG.68650	MSTRG.68650.1	SoffiXsponR570.04Bg211200.v2.1	SoffiXsponR570.04Bg211200.1.v2.1	antisense	intergenic	32102	divergent	upstream
0	MSTRG.68650	MSTRG.68650.1	SoffiXsponR570.04Bg211100.v2.1	SoffiXsponR570.04Bg211100.1.v2.1	antisense	intergenic	33967	convergent	downstream
1	MSTRG.101464	MSTRG.101464.10	SoffiXsponR570.06Dg150900.v2.1	SoffiXsponR570.06Dg150900.1.v2.1	antisense	intergenic	1246	convergent	downstream
0	MSTRG.101464	MSTRG.101464.10	SoffiXsponR570.06Dg150800.v2.1	SoffiXsponR570.06Dg150800.1.v2.1	antisense	intergenic	5391	divergent	upstream
1	MSTRG.141214	MSTRG.141214.1	SoffiXsponR570.10us89g059500.v2.1	SoffiXsponR570.10us89g059500.1.v2.1	antisense	intergenic	3714	divergent	upstream
1	MSTRG.1710	MSTRG.1710.1	SoffiXsponR570.10Bg019400.v2.1	SoffiXsponR570.10Bg019400.1.v2.1	antisense	intergenic	1	convergent	downstream
1	MSTRG.132278	MSTRG.132278.1	SoffiXsponR570.8_5Ag248800.v2.1	SoffiXsponR570.8_5Ag248800.1.v2.1	antisense	intergenic	3314	divergent	upstream
1	MSTRG.13619	MSTRG.13619.1	SoffiXsponR570.01Bg137100.v2.1	SoffiXsponR570.01Bg137100.1.v2.1	sense	intergenic	17153	same_strand	upstream
1	MSTRG.137602	MSTRG.137602.2	SoffiXsponR570.09Eg082900.v2.1	SoffiXsponR570.09Eg082900.1.v2.1	antisense	genic	0	overlapping	exonic
1	MSTRG.140131	MSTRG.140131.1	SoffiXsponR570.6us88g043000.v2.1	SoffiXsponR570.6us88g043000.1.v2.1	antisense	intergenic	22180	convergent	downstream
0	MSTRG.140131	MSTRG.140131.1	SoffiXsponR570.6us88g043100.v2.1	SoffiXsponR570.6us88g043100.1.v2.1	sense	intergenic	25080	same_strand	upstream
1	MSTRG.46451	MSTRG.46451.1	SoffiXsponR570.02Fg298900.v2.1	SoffiXsponR570.02Fg298900.1.v2.1	antisense	intergenic	4661	convergent	downstream
1	MSTRG.102823	MSTRG.102823.1	SoffiXsponR570.06Fg012000.v2.1	SoffiXsponR570.06Fg012000.1.v2.1	strand_unknow	intergenic	2326	unknow strand(s)	upstream
0	MSTRG.102823	MSTRG.102823.1	SoffiXsponR570.06Fg011900.v2.1	SoffiXsponR570.06Fg011900.1.v2.1	strand_unknow	intergenic	4571	unknow strand(s)	upstream
0	MSTRG.102823	MSTRG.102823.1	SoffiXsponR570.06Fg012100.v2.1	SoffiXsponR570.06Fg012100.1.v2.1	strand_unknow	intergenic	9351	unknow strand(s)	upstream
1	MSTRG.19433	MSTRG.19433.1	SoffiXsponR570.01Cg372600.v2.1	SoffiXsponR570.01Cg372600.1.v2.1	antisense	intergenic	996	convergent	downstream
0	MSTRG.19433	MSTRG.19433.1	SoffiXsponR570.01Cg372500.v2.1	SoffiXsponR570.01Cg372500.1.v2.1	sense	intergenic	3049	same_strand	downstream
0	MSTRG.19433	MSTRG.19433.1	SoffiXsponR570.01Cg372700.v2.1	SoffiXsponR570.01Cg372700.1.v2.1	antisense	intergenic	3041	convergent	downstream
0	MSTRG.19433	MSTRG.19433.1	SoffiXsponR570.01Cg372500.v2.1	SoffiXsponR570.01Cg372500.2.v2.1	sense	intergenic	3049	same_strand	downstream
1	MSTRG.141688	MSTRG.141688.12	SoffiXsponR570.9us90g023000.v2.1	SoffiXsponR570.9us90g023000.1.v2.1	sense	intergenic	10474	same_strand	downstream
0	MSTRG.141688	MSTRG.141688.12	SoffiXsponR570.9us90g023100.v2.1	SoffiXsponR570.9us90g023100.1.v2.1	antisense	intergenic	15087	convergent	downstream
1	MSTRG.82132	MSTRG.82132.2	SoffiXsponR570.05Cg094700.v2.1	SoffiXsponR570.05Cg094700.1.v2.1	antisense	intergenic	5720	convergent	downstream
1	MSTRG.63736	MSTRG.63736.2	SoffiXsponR570.03Gg036800.v2.1	SoffiXsponR570.03Gg036800.1.v2.1	sense	intergenic	75309	same_strand	upstream
0	MSTRG.63736	MSTRG.63736.2	SoffiXsponR570.03Gg036800.v2.1	SoffiXsponR570.03Gg036800.2.v2.1	sense	intergenic	75467	same_strand	upstream
1	MSTRG.139988	MSTRG.139988.4	SoffiXsponR570.6us88g024300.v2.1	SoffiXsponR570.6us88g024300.2.v2.1	sense	intergenic	5780	same_strand	upstream
0	MSTRG.139988	MSTRG.139988.4	SoffiXsponR570.6us88g024200.v2.1	SoffiXsponR570.6us88g024200.1.v2.1	antisense	intergenic	7320	convergent	downstream
0	MSTRG.139988	MSTRG.139988.4	SoffiXsponR570.6us88g024300.v2.1	SoffiXsponR570.6us88g024300.1.v2.1	sense	intergenic	5897	same_strand	upstream
0	MSTRG.139988	MSTRG.139988.4	SoffiXsponR570.6us88g024400.v2.1	SoffiXsponR570.6us88g024400.2.v2.1	sense	intergenic	6407	same_strand	downstream
0	MSTRG.139988	MSTRG.139988.4	SoffiXsponR570.6us88g024400.v2.1	SoffiXsponR570.6us88g024400.3.v2.1	sense	intergenic	6409	same_strand	downstream
0	MSTRG.139988	MSTRG.139988.4	SoffiXsponR570.6us88g024400.v2.1	SoffiXsponR570.6us88g024400.1.v2.1	sense	intergenic	6394	same_strand	downstream
0	MSTRG.139988	MSTRG.139988.4	SoffiXsponR570.6us88g024200.v2.1	SoffiXsponR570.6us88g024200.2.v2.1	antisense	intergenic	8488	convergent	downstream
1	MSTRG.20670	MSTRG.20670.8	SoffiXsponR570.01Dg127800.v2.1	SoffiXsponR570.01Dg127800.1.v2.1	antisense	intergenic	4854	divergent	upstream
1	MSTRG.131515	MSTRG.131515.1	SoffiXsponR570.8_5Ag145100.v2.1	SoffiXsponR570.8_5Ag145100.1.v2.1	strand_unknow	intergenic	7513	unknow strand(s)	upstream
1	MSTRG.139664	MSTRG.139664.1	SoffiXsponR570.1Z156200.v2.1	SoffiXsponR570.1Z156200.1.v2.1	strand_unknow	intergenic	5556	unknow strand(s)	downstream
1	MSTRG.3441	MSTRG.3441.2	SoffiXsponR570.10Cg063700.v2.1	SoffiXsponR570.10Cg063700.1.v2.1	sense	intergenic	6173	same_strand	downstream
1	MSTRG.121393	MSTRG.121393.2	SoffiXsponR570.08Ag067400.v2.1	SoffiXsponR570.08Ag067400.2.v2.1	antisense	genic	0	nested	intronic
0	MSTRG.121393	MSTRG.121393.2	SoffiXsponR570.08Ag067300.v2.1	SoffiXsponR570.08Ag067300.1.v2.1	sense	intergenic	7700	same_strand	upstream
0	MSTRG.121393	MSTRG.121393.2	SoffiXsponR570.08Ag067400.v2.1	SoffiXsponR570.08Ag067400.1.v2.1	antisense	genic	0	nested	intronic
0	MSTRG.121393	MSTRG.121393.2	SoffiXsponR570.08Ag067500.v2.1	SoffiXsponR570.08Ag067500.1.v2.1	antisense	intergenic	7128	divergent	upstream
1	MSTRG.4402	MSTRG.4402.1	SoffiXsponR570.10Dg017200.v2.1	SoffiXsponR570.10Dg017200.1.v2.1	antisense	genic	0	containing	intronic
0	MSTRG.4402	MSTRG.4402.1	SoffiXsponR570.10Dg017300.v2.1	SoffiXsponR570.10Dg017300.5.v2.1	sense	intergenic	9612	same_strand	downstream
0	MSTRG.4402	MSTRG.4402.1	SoffiXsponR570.10Dg017300.v2.1	SoffiXsponR570.10Dg017300.1.v2.1	sense	intergenic	9509	same_strand	downstream
0	MSTRG.4402	MSTRG.4402.1	SoffiXsponR570.10Dg017300.v2.1	SoffiXsponR570.10Dg017300.2.v2.1	sense	intergenic	8959	same_strand	downstream
0	MSTRG.4402	MSTRG.4402.1	SoffiXsponR570.10Dg017200.v2.1	SoffiXsponR570.10Dg017200.2.v2.1	antisense	genic	0	overlapping	intronic
0	MSTRG.4402	MSTRG.4402.1	SoffiXsponR570.10Dg017200.v2.1	SoffiXsponR570.10Dg017200.3.v2.1	antisense	genic	0	overlapping	intronic
0	MSTRG.4402	MSTRG.4402.1	SoffiXsponR570.10Dg017300.v2.1	SoffiXsponR570.10Dg017300.4.v2.1	sense	intergenic	9663	same_strand	downstream
0	MSTRG.4402	MSTRG.4402.1	SoffiXsponR570.10Dg017300.v2.1	SoffiXsponR570.10Dg017300.3.v2.1	sense	intergenic	9640	same_strand	downstream
0	MSTRG.4402	MSTRG.4402.1	SoffiXsponR570.10Dg017300.v2.1	SoffiXsponR570.10Dg017300.6.v2.1	sense	intergenic	9519	same_strand	downstream
1	MSTRG.13006	MSTRG.13006.2	SoffiXsponR570.01Bg069100.v2.1	SoffiXsponR570.01Bg069100.1.v2.1	antisense	genic	0	nested	exonic
0	MSTRG.13006	MSTRG.13006.2	SoffiXsponR570.01Bg069200.v2.1	SoffiXsponR570.01Bg069200.1.v2.1	antisense	intergenic	4798	convergent	downstream
0	MSTRG.13006	MSTRG.13006.2	SoffiXsponR570.01Bg069200.v2.1	SoffiXsponR570.01Bg069200.2.v2.1	antisense	intergenic	4576	convergent	downstream
1	MSTRG.73574	MSTRG.73574.1	SoffiXsponR570.04Eg114500.v2.1	SoffiXsponR570.04Eg114500.1.v2.1	strand_unknow	intergenic	2009	unknow strand(s)	upstream
0	MSTRG.73574	MSTRG.73574.1	SoffiXsponR570.04Eg114500.v2.1	SoffiXsponR570.04Eg114500.2.v2.1	strand_unknow	intergenic	2060	unknow strand(s)	upstream
0	MSTRG.73574	MSTRG.73574.1	SoffiXsponR570.04Eg114400.v2.1	SoffiXsponR570.04Eg114400.1.v2.1	strand_unknow	intergenic	6093	unknow strand(s)	downstream
0	MSTRG.73574	MSTRG.73574.1	SoffiXsponR570.04Eg114400.v2.1	SoffiXsponR570.04Eg114400.2.v2.1	strand_unknow	intergenic	6093	unknow strand(s)	downstream
1	MSTRG.65107	MSTRG.65107.1	SoffiXsponR570.04Ag013100.v2.1	SoffiXsponR570.04Ag013100.1.v2.1	sense	intergenic	2040	same_strand	downstream
0	MSTRG.65107	MSTRG.65107.1	SoffiXsponR570.04Ag013000.v2.1	SoffiXsponR570.04Ag013000.1.v2.1	sense	intergenic	8108	same_strand	upstream
0	MSTRG.65107	MSTRG.65107.1	SoffiXsponR570.04Ag013200.v2.1	SoffiXsponR570.04Ag013200.1.v2.1	sense	intergenic	9815	same_strand	downstream
1	MSTRG.18033	MSTRG.18033.28	SoffiXsponR570.01Cg192300.v2.1	SoffiXsponR570.01Cg192300.2.v2.1	antisense	intergenic	31722	divergent	upstream
0	MSTRG.18033	MSTRG.18033.28	SoffiXsponR570.01Cg192300.v2.1	SoffiXsponR570.01Cg192300.3.v2.1	antisense	intergenic	31818	divergent	upstream
0	MSTRG.18033	MSTRG.18033.28	SoffiXsponR570.01Cg192400.v2.1	SoffiXsponR570.01Cg192400.1.v2.1	sense	intergenic	38535	same_strand	downstream
0	MSTRG.18033	MSTRG.18033.28	SoffiXsponR570.01Cg192300.v2.1	SoffiXsponR570.01Cg192300.1.v2.1	antisense	intergenic	31853	divergent	upstream
1	MSTRG.130891	MSTRG.130891.2	SoffiXsponR570.8_5Ag068200.v2.1	SoffiXsponR570.8_5Ag068200.1.v2.1	antisense	intergenic	18891	divergent	upstream
1	MSTRG.30704	MSTRG.30704.1	SoffiXsponR570.02Ag272300.v2.1	SoffiXsponR570.02Ag272300.1.v2.1	antisense	genic	0	containing	intronic
0	MSTRG.30704	MSTRG.30704.1	SoffiXsponR570.02Ag272400.v2.1	SoffiXsponR570.02Ag272400.1.v2.1	sense	intergenic	6497	same_strand	downstream
1	MSTRG.141045	MSTRG.141045.2	SoffiXsponR570.10us89g033100.v2.1	SoffiXsponR570.10us89g033100.1.v2.1	antisense	intergenic	1691	divergent	upstream
0	MSTRG.141045	MSTRG.141045.2	SoffiXsponR570.10us89g033200.v2.1	SoffiXsponR570.10us89g033200.1.v2.1	sense	intergenic	2511	same_strand	downstream
1	MSTRG.32095	MSTRG.32095.15	SoffiXsponR570.02Bg038500.v2.1	SoffiXsponR570.02Bg038500.1.v2.1	antisense	intergenic	1231	convergent	downstream
0	MSTRG.32095	MSTRG.32095.15	SoffiXsponR570.02Bg038600.v2.1	SoffiXsponR570.02Bg038600.1.v2.1	sense	intergenic	8295	same_strand	downstream
1	MSTRG.87366	MSTRG.87366.1	SoffiXsponR570.05Eg068800.v2.1	SoffiXsponR570.05Eg068800.1.v2.1	sense	intergenic	810	same_strand	downstream
0	MSTRG.87366	MSTRG.87366.1	SoffiXsponR570.05Eg068700.v2.1	SoffiXsponR570.05Eg068700.1.v2.1	sense	intergenic	1949	same_strand	upstream
0	MSTRG.87366	MSTRG.87366.1	SoffiXsponR570.05Eg068900.v2.1	SoffiXsponR570.05Eg068900.1.v2.1	sense	intergenic	6308	same_strand	downstream
1	MSTRG.131162	MSTRG.131162.1	SoffiXsponR570.8_5Ag102100.v2.1	SoffiXsponR570.8_5Ag102100.1.v2.1	antisense	intergenic	1724	divergent	upstream
1	MSTRG.49559	MSTRG.49559.3	SoffiXsponR570.03Ag015700.v2.1	SoffiXsponR570.03Ag015700.1.v2.1	sense	intergenic	8473	same_strand	upstream
1	MSTRG.881	MSTRG.881.1	SoffiXsponR570.10Ag118800.v2.1	SoffiXsponR570.10Ag118800.1.v2.1	sense	intergenic	76643	same_strand	upstream
1	MSTRG.63112	MSTRG.63112.1	SoffiXsponR570.03Fg106000.v2.1	SoffiXsponR570.03Fg106000.1.v2.1	strand_unknow	intergenic	299	unknow strand(s)	upstream
1	MSTRG.15164	MSTRG.15164.1	SoffiXsponR570.01Bg346400.v2.1	SoffiXsponR570.01Bg346400.1.v2.1	antisense	intergenic	19	convergent	downstream
0	MSTRG.15164	MSTRG.15164.1	SoffiXsponR570.01Bg346300.v2.1	SoffiXsponR570.01Bg346300.1.v2.1	sense	intergenic	6119	same_strand	downstream
1	MSTRG.15360	MSTRG.15360.1	SoffiXsponR570.01Bg370000.v2.1	SoffiXsponR570.01Bg370000.1.v2.1	sense	intergenic	576	same_strand	downstream
0	MSTRG.15360	MSTRG.15360.1	SoffiXsponR570.01Bg370100.v2.1	SoffiXsponR570.01Bg370100.1.v2.1	antisense	intergenic	1658	convergent	downstream
1	MSTRG.86503	MSTRG.86503.13	SoffiXsponR570.05Dg330100.v2.1	SoffiXsponR570.05Dg330100.1.v2.1	antisense	intergenic	1272	convergent	downstream
0	MSTRG.86503	MSTRG.86503.13	SoffiXsponR570.05Dg330000.v2.1	SoffiXsponR570.05Dg330000.1.v2.1	antisense	intergenic	4365	convergent	downstream
0	MSTRG.86503	MSTRG.86503.13	SoffiXsponR570.05Dg330100.v2.1	SoffiXsponR570.05Dg330100.2.v2.1	antisense	intergenic	1274	convergent	downstream
1	MSTRG.18144	MSTRG.18144.1	SoffiXsponR570.01Cg208100.v2.1	SoffiXsponR570.01Cg208100.1.v2.1	strand_unknow	intergenic	26511	unknow strand(s)	upstream
1	MSTRG.16008	MSTRG.16008.1	SoffiXsponR570.01Bg444400.v2.1	SoffiXsponR570.01Bg444400.1.v2.1	sense	intergenic	1397	same_strand	downstream
0	MSTRG.16008	MSTRG.16008.1	SoffiXsponR570.01Bg444300.v2.1	SoffiXsponR570.01Bg444300.2.v2.1	antisense	intergenic	5232	convergent	downstream
0	MSTRG.16008	MSTRG.16008.1	SoffiXsponR570.01Bg444500.v2.1	SoffiXsponR570.01Bg444500.1.v2.1	sense	intergenic	5652	same_strand	downstream
0	MSTRG.16008	MSTRG.16008.1	SoffiXsponR570.01Bg444500.v2.1	SoffiXsponR570.01Bg444500.3.v2.1	sense	intergenic	5657	same_strand	downstream
0	MSTRG.16008	MSTRG.16008.1	SoffiXsponR570.01Bg444300.v2.1	SoffiXsponR570.01Bg444300.1.v2.1	antisense	intergenic	5232	convergent	downstream
0	MSTRG.16008	MSTRG.16008.1	SoffiXsponR570.01Bg444300.v2.1	SoffiXsponR570.01Bg444300.3.v2.1	antisense	intergenic	5232	convergent	downstream
0	MSTRG.16008	MSTRG.16008.1	SoffiXsponR570.01Bg444500.v2.1	SoffiXsponR570.01Bg444500.2.v2.1	sense	intergenic	5853	same_strand	downstream
0	MSTRG.16008	MSTRG.16008.1	SoffiXsponR570.01Bg444300.v2.1	SoffiXsponR570.01Bg444300.4.v2.1	antisense	intergenic	5232	convergent	downstream
1	MSTRG.74554	MSTRG.74554.1	SoffiXsponR570.04Fg081800.v2.1	SoffiXsponR570.04Fg081800.1.v2.1	sense	intergenic	26601	same_strand	upstream
0	MSTRG.74554	MSTRG.74554.1	SoffiXsponR570.04Fg081700.v2.1	SoffiXsponR570.04Fg081700.2.v2.1	antisense	intergenic	28559	convergent	downstream
0	MSTRG.74554	MSTRG.74554.1	SoffiXsponR570.04Fg081700.v2.1	SoffiXsponR570.04Fg081700.1.v2.1	antisense	intergenic	28675	convergent	downstream
0	MSTRG.74554	MSTRG.74554.1	SoffiXsponR570.04Fg081700.v2.1	SoffiXsponR570.04Fg081700.3.v2.1	antisense	intergenic	28626	convergent	downstream
1	MSTRG.72834	MSTRG.72834.5	SoffiXsponR570.04Eg015300.v2.1	SoffiXsponR570.04Eg015300.1.v2.1	sense	intergenic	1750	same_strand	downstream
1	MSTRG.123368	MSTRG.123368.5	SoffiXsponR570.08Bg104100.v2.1	SoffiXsponR570.08Bg104100.1.v2.1	antisense	intergenic	1273	divergent	upstream
0	MSTRG.123368	MSTRG.123368.5	SoffiXsponR570.08Bg104000.v2.1	SoffiXsponR570.08Bg104000.1.v2.1	antisense	intergenic	8599	divergent	upstream
0	MSTRG.123368	MSTRG.123368.5	SoffiXsponR570.08Bg104100.v2.1	SoffiXsponR570.08Bg104100.2.v2.1	antisense	intergenic	1273	divergent	upstream
1	MSTRG.122060	MSTRG.122060.4	SoffiXsponR570.08Ag155100.v2.1	SoffiXsponR570.08Ag155100.1.v2.1	sense	intergenic	40595	same_strand	downstream
0	MSTRG.122060	MSTRG.122060.4	SoffiXsponR570.08Ag155200.v2.1	SoffiXsponR570.08Ag155200.1.v2.1	sense	intergenic	47269	same_strand	upstream
0	MSTRG.122060	MSTRG.122060.4	SoffiXsponR570.08Ag155000.v2.1	SoffiXsponR570.08Ag155000.1.v2.1	antisense	intergenic	44332	divergent	upstream
1	MSTRG.96419	MSTRG.96419.1	SoffiXsponR570.5_9Ag475500.v2.1	SoffiXsponR570.5_9Ag475500.1.v2.1	strand_unknow	intergenic	14705	unknow strand(s)	upstream
1	MSTRG.68494	MSTRG.68494.3	SoffiXsponR570.04Bg188600.v2.1	SoffiXsponR570.04Bg188600.1.v2.1	antisense	intergenic	2781	divergent	upstream
0	MSTRG.68494	MSTRG.68494.3	SoffiXsponR570.04Bg188700.v2.1	SoffiXsponR570.04Bg188700.1.v2.1	sense	intergenic	6293	same_strand	upstream
0	MSTRG.68494	MSTRG.68494.3	SoffiXsponR570.04Bg188700.v2.1	SoffiXsponR570.04Bg188700.2.v2.1	sense	intergenic	5860	same_strand	upstream
0	MSTRG.68494	MSTRG.68494.3	SoffiXsponR570.04Bg188700.v2.1	SoffiXsponR570.04Bg188700.3.v2.1	sense	intergenic	5860	same_strand	upstream
1	MSTRG.59262	MSTRG.59262.1	SoffiXsponR570.03Dg267400.v2.1	SoffiXsponR570.03Dg267400.1.v2.1	sense	intergenic	4331	same_strand	upstream
1	MSTRG.121159	MSTRG.121159.1	SoffiXsponR570.08Ag039900.v2.1	SoffiXsponR570.08Ag039900.2.v2.1	strand_unknow	intergenic	18475	unknow strand(s)	upstream
0	MSTRG.121159	MSTRG.121159.1	SoffiXsponR570.08Ag039900.v2.1	SoffiXsponR570.08Ag039900.1.v2.1	strand_unknow	intergenic	18475	unknow strand(s)	upstream
1	MSTRG.113586	MSTRG.113586.25	SoffiXsponR570.07Cg238700.v2.1	SoffiXsponR570.07Cg238700.1.v2.1	antisense	intergenic	3980	convergent	downstream
0	MSTRG.113586	MSTRG.113586.25	SoffiXsponR570.07Cg238500.v2.1	SoffiXsponR570.07Cg238500.1.v2.1	antisense	intergenic	9794	divergent	upstream
0	MSTRG.113586	MSTRG.113586.25	SoffiXsponR570.07Cg238700.v2.1	SoffiXsponR570.07Cg238700.2.v2.1	antisense	intergenic	4046	convergent	downstream
0	MSTRG.113586	MSTRG.113586.25	SoffiXsponR570.07Cg238600.v2.1	SoffiXsponR570.07Cg238600.1.v2.1	antisense	intergenic	9136	divergent	upstream
1	MSTRG.142559	MSTRG.142559.1	SoffiXsponR570.4us91g058200.v2.1	SoffiXsponR570.4us91g058200.1.v2.1	antisense	genic	0	overlapping	exonic
0	MSTRG.142559	MSTRG.142559.1	SoffiXsponR570.4us91g059500.v2.1	SoffiXsponR570.4us91g059500.1.v2.1	antisense	intergenic	1585	divergent	upstream
