name	kmerScore_1mer	kmerScore_2mer	kmerScore_3mer	kmerScore_6mer	kmerScore_9mer	kmerScore_12mer	ORF_cover	RNA_size	coding_potential	label
MSTRG.134229.30	0.513852	0.530601	0.527209	0.537938	0.559341	0.676871	0.261405672009864	2433	0.856	1
MSTRG.134229.31	0.512796	0.527987	0.52472	0.533913	0.556788	0.661916	0.254428948360347	2653	0.702	1
MSTRG.134229.32	0.514106	0.53122	0.52793	0.538871	0.559543	0.668337	0.125348189415042	5026	0.064	0
MSTRG.134229.33	0.514106	0.53122	0.52793	0.538871	0.559543	0.668337	0.249307479224377	2527	0.838	1
MSTRG.134229.34	0.514106	0.53122	0.52793	0.538871	0.559543	0.668337	0.128702757916241	4895	0.062	0
MSTRG.134229.35	0.514106	0.53122	0.52793	0.538871	0.559543	0.668337	0.259579728059332	2427	0.822	1
MSTRG.134229.36	0.513852	0.530601	0.527209	0.537938	0.559341	0.676871	0.129769434809223	4901	0.056	0
MSTRG.134229.37	0.513852	0.530601	0.527209	0.537938	0.559341	0.676871	0.17976257772753	3538	0.064	0
MSTRG.134229.38	0.513852	0.530601	0.527209	0.537938	0.559341	0.676871	0.253386454183267	2510	0.85	1
MSTRG.134229.39	0.512796	0.527987	0.52472	0.533913	0.556788	0.661916	0.256653992395437	2630	0.706	1
MSTRG.134229.4	0.512221	0.527232	0.550218	0.598267	0.636549	0.590496	0.253617669459254	2626	0.634	1
MSTRG.134229.40	0.514106	0.53122	0.52793	0.538871	0.559543	0.668337	0.2330743618202	2703	0.842	1
MSTRG.134229.41	0.513026	0.528469	0.525377	0.534377	0.557039	0.659234	0.299194991055456	2236	0.822	1
MSTRG.134229.42	0.513852	0.530601	0.527209	0.537938	0.559341	0.676871	0.144841721703484	4391	0.054	0
MSTRG.134229.43	0.513026	0.528469	0.525377	0.534377	0.557039	0.659234	0.24160346695558	2769	0.784	1
MSTRG.134229.44	0.514106	0.53122	0.52793	0.538871	0.559543	0.668337	0.129310344827586	4872	0.062	0
MSTRG.134229.45	0.514106	0.53122	0.52793	0.538871	0.559543	0.668337	0.231107850330154	2726	0.85	1
MSTRG.134229.46	0.512796	0.527987	0.52472	0.533913	0.556788	0.661916	0.23725834797891	2845	0.81	1
MSTRG.134229.47	0.513026	0.528469	0.525377	0.534377	0.557039	0.659234	0.183187294633078	3652	0.078	0
MSTRG.134229.48	0.512796	0.527987	0.52472	0.533913	0.556788	0.661916	0.231006160164271	2922	0.82	1
MSTRG.134229.49	0.513026	0.528469	0.525377	0.534377	0.557039	0.659234	0.227628445049337	2939	0.822	1
MSTRG.134229.5	0.512221	0.527232	0.550218	0.598267	0.636549	0.590496	0.256449749711205	2597	0.614	1
MSTRG.134229.50	0.513026	0.528469	0.525377	0.534377	0.557039	0.659234	0.313055685540477	2137	0.86	1
MSTRG.134229.51	0.512796	0.527987	0.52472	0.533913	0.556788	0.661916	0.229202037351443	2945	0.824	1
MSTRG.134229.52	0.513026	0.528469	0.525377	0.534377	0.557039	0.659234	0.236981934112646	2823	0.812	1
MSTRG.134229.53	0.512796	0.527987	0.52472	0.533913	0.556788	0.661916	0.161020992366412	4192	0.06	0
MSTRG.134229.54	0.513852	0.530601	0.527209	0.537938	0.559341	0.676871	0.166231050705698	3826	0.062	0
MSTRG.134229.55	0.513852	0.530601	0.527209	0.537938	0.559341	0.676871	0.183868169991327	3459	0.064	0
MSTRG.134229.56	0.513852	0.530601	0.527209	0.537938	0.559341	0.676871	0.225132743362832	2825	0.894	1
MSTRG.134229.57	0.512796	0.527987	0.52472	0.533913	0.556788	0.661916	0.235355648535565	2868	0.814	1
MSTRG.134229.58	0.514106	0.53122	0.52793	0.538871	0.559543	0.668337	0.130977130977131	4810	0.062	0
MSTRG.134229.59	0.513852	0.530601	0.527209	0.537938	0.559341	0.676871	0.318	2000	0.892	1
MSTRG.134229.6	0.512221	0.527232	0.550218	0.598267	0.636549	0.590496	0.255858624663849	2603	0.616	1
MSTRG.134229.60	0.513852	0.530601	0.527209	0.537938	0.559341	0.676871	0.13414891373128	4741	0.058	0
MSTRG.134229.61	0.514106	0.53122	0.52793	0.538871	0.559543	0.668337	0.23990860624524	2626	0.836	1
MSTRG.134229.62	0.513026	0.528469	0.525377	0.534377	0.557039	0.659234	0.233752620545073	2862	0.816	1
MSTRG.134229.63	0.513852	0.530601	0.527209	0.537938	0.559341	0.676871	0.154406409322651	4119	0.058	0
MSTRG.134229.64	0.513989	0.530744	0.528365	0.539335	0.560948	0.680125	0.232464193903783	2723	0.872	1
MSTRG.134229.65	0.514246	0.531367	0.529101	0.540286	0.561166	0.671582	0.236871930487344	2647	0.84	1
MSTRG.134229.66	0.513989	0.530744	0.528365	0.539335	0.560948	0.680125	0.298725814063237	2119	0.882	1
MSTRG.134229.67	0.513152	0.528595	0.526467	0.535688	0.558555	0.662244	0.23425958494548	2843	0.834	1
MSTRG.134229.68	0.513989	0.530744	0.528365	0.539335	0.560948	0.680125	0.295794392523364	2140	0.886	1
MSTRG.134229.69	0.513152	0.528595	0.526467	0.535688	0.558555	0.662244	0.323772484200292	2057	0.864	1
MSTRG.134229.7	0.512221	0.527232	0.550218	0.598267	0.636549	0.590496	0.246210720887246	2705	0.722	1
MSTRG.134229.70	0.514246	0.531367	0.529101	0.540286	0.561166	0.671582	0.18738792588165	3346	0.08	0
MSTRG.134229.71	0.513214	0.528664	0.526306	0.535708	0.557444	0.668347	0.130460565329116	5059	0.058	0
MSTRG.134229.72	0.512979	0.528173	0.525632	0.535225	0.557186	0.670983	0.234342012667136	2842	0.848	1
MSTRG.134229.73	0.514069	0.530948	0.52785	0.5399	0.558645	0.687639	0.129918800749532	4803	0.056	0
MSTRG.134229.74	0.514069	0.530948	0.52785	0.5399	0.558645	0.687639	0.264631043256997	2358	0.872	1
MSTRG.134229.75	0.513529	0.530064	0.52628	0.536987	0.558679	0.701572	0.285851780558229	2078	0.9	1
MSTRG.134229.8	0.512221	0.527232	0.550218	0.598267	0.636549	0.590496	0.19104991394148	3486	0.046	0
MSTRG.134229.9	0.512221	0.527232	0.550218	0.598267	0.636549	0.590496	0.235752212389381	2825	0.754	1
MSTRG.134230.1	0.497619	0.493723	0.486937	0.485617	0.469673	0.300684	0.0711508553654743	2572	0	0
MSTRG.134242.1	0.488206	0.472536	0.448534	0.42403	0.42433	0.369175	0.267379679144385	561	0.044	0
MSTRG.134242.2	0.488206	0.472536	0.448534	0.42403	0.42433	0.369175	0.294117647058824	510	0.024	0
MSTRG.134243.1	0.506133	0.512972	0.515046	0.519455	0.523265	0.366893	0.207293666026871	1042	0.016	0
MSTRG.134247.1	0.512946	0.529023	0.534788	0.567212	0.595389	0.551839	0.618556701030928	485	0.736	1
MSTRG.134248.1	0.495832	0.492161	0.478909	0.462769	0.44519	0.312025	0.476351351351351	888	0.072	0
MSTRG.134272.1	0.499266	0.50173	0.530597	0.577443	0.655159	0.577149	0.254545454545455	495	0.438	0
MSTRG.134276.1	0.511999	0.526983	0.548053	0.582979	0.586571	0.53167	0.610344827586207	580	0.72	1
MSTRG.134284.1	0.494303	0.490137	0.461835	0.420134	0.361787	0.117359	0.308411214953271	535	0	0
MSTRG.134285.1	0.511613	0.52665	0.537361	0.564863	0.603538	0.502011	0.72544080604534	397	0.34	0
MSTRG.134285.2	0.512878	0.529987	0.523137	0.524337	0.528187	0.396392	0.788321167883212	274	0.07	0
MSTRG.134292.1	0.498449	0.497214	0.500137	0.498247	0.522191	0.359565	0.55425219941349	341	0.074	0
MSTRG.134319.1	0.513102	0.527284	0.551131	0.586529	0.601956	0.515745	0.964601769911504	339	0.364	0
MSTRG.13432.1	0.515626	0.532869	0.58318	0.656828	0.718508	0.864531	0.550515463917526	485	0.97	1
MSTRG.134328.1	0.492379	0.485981	0.472907	0.443651	0.448508	0.342437	0.18546365914787	1197	0.004	0
MSTRG.134328.2	0.492379	0.485981	0.472907	0.443651	0.448508	0.342437	0.1875	1184	0.004	0
MSTRG.134336.1	0.498768	0.499815	0.501715	0.502578	0.53181	0.393555	0.103930712858095	1501	0.012	0
MSTRG.13434.1	0.511017	0.523642	0.53494	0.546592	0.556196	0.498218	0.584313725490196	765	0.768	1
MSTRG.134344.1	0.513429	0.526872	0.532282	0.545951	0.54759	0.431994	0.325233644859813	1605	0.228	0
MSTRG.134344.2	0.513429	0.526872	0.532282	0.545951	0.54759	0.431994	0.436820083682008	1195	0.414	0
MSTRG.134345.1	0.497375	0.495243	0.500508	0.510779	0.531906	0.476254	0.245210727969349	783	0.242	0
MSTRG.13435.1	0.493336	0.488022	0.501478	0.514157	0.547587	0.516845	0.736342042755344	1263	0.81	1
MSTRG.134357.1	0.504836	0.511109	0.48205	0.475642	0.47591	0.389867	0.326446280991736	726	0.106	0
MSTRG.134358.1	0.518189	0.537742	0.536481	0.569846	0.560707	0.427832	0.442446043165468	556	0.228	0
MSTRG.134359.1	0.518417	0.539427	0.54955	0.566646	0.566463	0.445897	0.674740484429066	578	0.384	0
MSTRG.13437.1	0.508591	0.518924	0.519666	0.535222	0.549521	0.424933	0.318181818181818	858	0.302	0
MSTRG.134378.1	0.501956	0.502887	0.493101	0.46435	0.438167	0.291285	0.38628762541806	598	0.006	0
MSTRG.134382.1	0.498332	0.496247	0.523109	0.539556	0.564943	0.637035	0.603633916554509	1486	0.97	1
MSTRG.134386.1	0.496526	0.494763	0.502906	0.518526	0.544428	0.42147	0.979274611398964	386	0.268	0
MSTRG.134389.1	0.509831	0.520897	0.530308	0.539373	0.539415	0.441113	0.509826589595376	865	0.564	1
MSTRG.134391.4	0.501464	0.504118	0.498677	0.507744	0.540682	0.470712	0.148872180451128	1330	0.012	0
MSTRG.134396.1	0.517885	0.535642	0.531656	0.541688	0.519922	0.408566	0.970845481049563	343	0.17	0
MSTRG.134399.1	0.514343	0.530612	0.554774	0.593932	0.628224	0.843913	0.71218487394958	476	0.902	1
MSTRG.134406.1	0.517065	0.534067	0.523757	0.545186	0.546765	0.445525	0.557647058823529	425	0.12	0
MSTRG.134407.1	0.522488	0.546908	0.569466	0.609046	0.622223	0.50443	0.498740554156171	397	0.188	0
MSTRG.134411.1	0.483104	0.461369	0.448159	0.403943	0.395555	0.296715	0.118942731277533	1135	0	0
MSTRG.134411.2	0.491607	0.486577	0.472398	0.467625	0.467432	0.375202	0.133867276887872	874	0.004	0
MSTRG.134417.1	0.512821	0.527353	0.541213	0.564848	0.588152	0.691736	0.564179104477612	1005	0.992	1
MSTRG.134417.2	0.513403	0.5294	0.544673	0.572534	0.592027	0.632778	0.769470404984424	963	0.964	1
MSTRG.134417.3	0.510077	0.52239	0.533319	0.556129	0.572443	0.578267	0.997797356828194	908	0.89	1
MSTRG.134417.4	0.513616	0.529775	0.536012	0.554056	0.56382	0.47377	0.770811921891059	973	0.698	1
MSTRG.134417.5	0.517394	0.537128	0.540542	0.563583	0.583484	0.496446	0.490175801447777	967	0.698	1
MSTRG.134417.6	0.517637	0.537767	0.541062	0.5649	0.58492	0.491999	0.48326359832636	956	0.664	1
MSTRG.134418.1	0.496477	0.492116	0.507073	0.512776	0.524981	0.477352	0.19661733615222	473	0.024	0
MSTRG.134425.1	0.495328	0.488338	0.477637	0.449586	0.453272	0.316149	0.427672955974843	477	0.068	0
MSTRG.134426.1	0.499867	0.501078	0.498685	0.503705	0.529681	0.480973	0.25	480	0.112	0
MSTRG.134427.1	0.504746	0.508442	0.508855	0.520253	0.515597	0.466967	0.228776978417266	695	0.064	0
MSTRG.134430.9	0.516795	0.529856	0.53292	0.557171	0.579929	0.483164	0.724907063197026	269	0.068	0
MSTRG.134439.1	0.513268	0.527413	0.570841	0.611409	0.632019	0.492602	0.72239263803681	652	0.202	0
MSTRG.134448.1	0.517445	0.534236	0.542135	0.568455	0.575966	0.48948	0.380397532556546	1459	0.31	0
MSTRG.134448.2	0.515309	0.529829	0.536164	0.560747	0.576554	0.490471	0.241311987504881	2561	0.42	0
MSTRG.134448.3	0.515325	0.52989	0.535039	0.557874	0.572956	0.490964	0.321027287319422	1869	0.382	0
MSTRG.13445.1	0.495291	0.49005	0.469022	0.446487	0.44426	0.323239	0.153958944281525	682	0	0
MSTRG.134450.1	0.512874	0.526917	0.522134	0.518846	0.537938	0.406324	0.215644820295983	1892	0.176	0
MSTRG.134456.1	0.488042	0.476496	0.48459	0.465992	0.414342	0.296776	0.166882276843467	773	0	0
MSTRG.134457.1	0.50862	0.517585	0.511882	0.517524	0.505824	0.360931	0.0861646234676007	2855	0	0
MSTRG.134457.2	0.50862	0.517585	0.511882	0.517524	0.505824	0.360931	0.129201680672269	1904	0	0
MSTRG.134457.3	0.50862	0.517585	0.511882	0.517524	0.505824	0.360931	0.147482014388489	1668	0	0
MSTRG.134458.1	0.517602	0.537719	0.536531	0.555984	0.54648	0.439969	0.274425846632931	2569	0.27	0
MSTRG.134458.2	0.517481	0.537456	0.534814	0.556942	0.553297	0.452827	0.518867924528302	1272	0.434	0
MSTRG.134463.1	0.500532	0.503393	0.500814	0.501326	0.503359	0.462708	0.166465621230398	1658	0.022	0
MSTRG.134469.1	0.494943	0.487986	0.490426	0.50395	0.527087	0.647666	0.452702702702703	444	0.84	1
MSTRG.134471.1	0.506191	0.513649	0.563345	0.62439	0.668366	0.653227	0.199733688415446	751	0.162	0
MSTRG.134473.1	0.506191	0.513649	0.563345	0.62439	0.668366	0.653227	0.215208034433286	697	0.77	1
MSTRG.134473.2	0.506191	0.513649	0.563345	0.62439	0.668366	0.653227	0.225903614457831	664	0.768	1
MSTRG.134473.3	0.506191	0.513649	0.563345	0.62439	0.668366	0.653227	0.235849056603774	636	0.762	1
MSTRG.134476.1	0.507755	0.514604	0.514777	0.513469	0.53547	0.447032	0.211686879823594	907	0.072	0
MSTRG.134478.1	0.510773	0.521203	0.575077	0.625817	0.671074	0.520569	0.621867881548975	439	0.282	0
MSTRG.134478.2	0.510729	0.521237	0.571979	0.618802	0.666874	0.51067	0.670731707317073	492	0.198	0
MSTRG.134484.1	0.491939	0.483083	0.479221	0.453938	0.447465	0.305456	0.226199543031226	1313	0.012	0
MSTRG.134486.1	0.493748	0.482404	0.490218	0.482529	0.453562	0.144728	0.747508305647841	301	0.008	0
MSTRG.134489.1	0.519806	0.541952	0.549659	0.577503	0.572706	0.481535	0.782762691853601	847	0.58	1
MSTRG.134495.1	0.512475	0.525743	0.53931	0.58575	0.596861	0.485393	0.450828729281768	905	0.674	1
MSTRG.134495.2	0.513482	0.528741	0.533933	0.572656	0.575762	0.475536	0.531496062992126	762	0.6	1
MSTRG.134495.3	0.512436	0.525608	0.539522	0.586628	0.598123	0.484292	0.453527435610302	893	0.676	1
MSTRG.134495.4	0.511925	0.524509	0.537699	0.581494	0.593124	0.477839	0.421875	832	0.64	1
MSTRG.134495.5	0.511975	0.524673	0.537471	0.580525	0.59171	0.479169	0.423952095808383	835	0.67	1
MSTRG.134495.6	0.513132	0.528124	0.53125	0.565353	0.567263	0.467701	0.505763688760807	694	0.592	1
MSTRG.134495.7	0.51157	0.52367	0.534973	0.574534	0.583146	0.458168	0.382239382239382	777	0.42	0
MSTRG.134495.8	0.512214	0.525068	0.537495	0.581545	0.590489	0.468746	0.425970873786408	824	0.612	1
MSTRG.134496.1	0.515734	0.533143	0.534376	0.545841	0.532742	0.392095	0.150867052023121	1730	0	0
MSTRG.134496.2	0.51678	0.535864	0.536889	0.549206	0.53855	0.377669	0.33155792276964	751	0.028	0
MSTRG.134496.3	0.51678	0.535864	0.536889	0.549206	0.53855	0.377669	0.323376623376623	770	0.026	0
MSTRG.134496.4	0.517373	0.53685	0.535568	0.548729	0.538802	0.39015	0.226201696512724	1061	0.034	0
MSTRG.134496.5	0.518363	0.53813	0.536186	0.551368	0.541348	0.396959	0.399317406143345	586	0.144	0
MSTRG.134496.6	0.518363	0.53813	0.536186	0.551368	0.541348	0.396959	0.272093023255814	860	0.04	0
MSTRG.134498.1	0.497725	0.497024	0.47895	0.460854	0.455254	0.153295	0.326732673267327	404	0.012	0
MSTRG.134504.1	0.490099	0.476729	0.445664	0.414611	0.324432	0.090412	0.39622641509434	212	0	0
MSTRG.134506.1	0.515229	0.531833	0.537435	0.548215	0.5416	0.449998	0.365168539325843	1068	0.356	0
MSTRG.134511.1	0.498869	0.498737	0.478339	0.497762	0.509432	0.61629	0.191780821917808	438	0.118	0
MSTRG.134515.1	0.514402	0.530516	0.511994	0.50523	0.485588	0.328696	0.441767068273092	747	0.06	0
MSTRG.134526.1	0.502602	0.506516	0.505876	0.509343	0.517801	0.429185	0.342056074766355	535	0.148	0
MSTRG.134532.1	0.521945	0.545381	0.539603	0.571134	0.583257	0.558203	0.56	225	0.152	0
MSTRG.134533.1	0.509704	0.522626	0.517666	0.53446	0.543969	0.463027	0.573529411764706	272	0.094	0
MSTRG.134536.1	0.510373	0.524325	0.55951	0.62095	0.66222	0.566375	0.80506329113924	395	0.556	1
MSTRG.134542.1	0.506223	0.513823	0.541223	0.585185	0.628091	0.45155	0.811588641596316	2606	0.09	0
MSTRG.134547.1	0.501052	0.503224	0.519215	0.541222	0.566501	0.492865	0.215686274509804	612	0.13	0
MSTRG.134548.1	0.506583	0.513297	0.515017	0.53037	0.53395	0.417955	0.511627906976744	516	0.332	0
MSTRG.134550.1	0.500964	0.501734	0.502083	0.46658	0.43464	0.241925	0.890625	320	0.004	0
MSTRG.134561.1	0.51003	0.520351	0.518971	0.542247	0.529023	0.424296	0.234726688102894	933	0.076	0
MSTRG.134561.2	0.51003	0.520351	0.518971	0.542247	0.529023	0.424296	0.235737351991389	929	0.078	0
MSTRG.134561.3	0.497797	0.494474	0.502139	0.509378	0.526557	0.448532	0.395577395577396	1221	0.416	0
MSTRG.134561.4	0.498856	0.496631	0.500996	0.499878	0.515806	0.542737	0.591133004926108	1218	0.832	1
MSTRG.134561.5	0.497873	0.494674	0.502493	0.50918	0.524669	0.442772	0.40547263681592	1206	0.528	1
MSTRG.134562.1	0.513715	0.527671	0.540328	0.561471	0.579035	0.456994	0.721189591078067	807	0.678	1
MSTRG.134565.1	0.500477	0.502355	0.525851	0.562189	0.614775	0.564713	0.229131886477462	2396	0.882	1
MSTRG.134565.2	0.500477	0.502355	0.525851	0.562189	0.614775	0.564713	0.247855530474041	2215	0.858	1
MSTRG.134565.3	0.508663	0.519358	0.51283	0.534804	0.540402	0.419113	0.489499192245557	619	0.468	1
MSTRG.134565.4	0.500477	0.502355	0.525851	0.562189	0.614775	0.564713	0.253814147018031	2163	0.828	1
MSTRG.134565.5	0.495441	0.49111	0.502773	0.508002	0.529234	0.478506	0.45271629778672	1491	0.732	1
MSTRG.134565.6	0.500978	0.503472	0.523797	0.556572	0.612264	0.564857	0.295716259788116	2171	0.918	1
MSTRG.134565.7	0.500477	0.502355	0.525851	0.562189	0.614775	0.564713	0.289862724392819	1894	0.852	1
MSTRG.134566.1	0.509065	0.518643	0.513843	0.526954	0.529944	0.471953	0.891566265060241	249	0.114	0
MSTRG.134570.1	0.513127	0.527628	0.514364	0.503397	0.487333	0.194738	0.760869565217391	552	0.012	0
MSTRG.134576.1	0.508951	0.521304	0.555278	0.59887	0.645819	0.579477	0.548872180451128	1197	0.896	1
MSTRG.134577.1	0.511819	0.526145	0.554105	0.599496	0.638115	0.568398	0.731004366812227	1145	0.872	1
MSTRG.134580.1	0.498308	0.497769	0.516923	0.545463	0.578463	0.396289	0.696869851729819	607	0.03	0
MSTRG.134581.1	0.515522	0.529547	0.527607	0.531008	0.510878	0.293073	0.742647058823529	408	0.008	0
MSTRG.134584.1	0.510314	0.519349	0.522072	0.537642	0.549516	0.477266	0.473366834170854	995	0.724	1
MSTRG.134584.2	0.511764	0.523075	0.533369	0.562711	0.577742	0.479739	0.586248492159228	829	0.662	1
MSTRG.134587.1	0.51288	0.52751	0.529101	0.549286	0.561582	0.398879	0.469223007063572	991	0.256	0
MSTRG.134593.1	0.511667	0.525842	0.542534	0.578937	0.599588	0.562124	0.498768472906404	812	0.846	1
MSTRG.134595.1	0.510441	0.52227	0.54102	0.578375	0.609384	0.55393	0.519348268839104	1473	0.874	1
MSTRG.134595.2	0.51334	0.528368	0.554879	0.607709	0.647985	0.597543	0.674311926605505	872	0.894	1
MSTRG.1346.1	0.518866	0.539173	0.559305	0.602567	0.622027	0.586446	0.372591006423983	934	0.568	1
MSTRG.1346.2	0.518866	0.539173	0.559305	0.602567	0.622027	0.586446	0.216957605985037	1604	0.298	0
MSTRG.1346.3	0.518866	0.539173	0.559305	0.602567	0.622027	0.586446	0.372192513368984	935	0.57	1
MSTRG.1346.4	0.518866	0.539173	0.559305	0.602567	0.622027	0.586446	0.251263537906137	1385	0.37	0
MSTRG.134603.1	0.516335	0.532648	0.533228	0.557344	0.572055	0.440305	0.517034068136273	499	0.366	0
MSTRG.134605.1	0.514237	0.527008	0.534261	0.559717	0.576062	0.418951	0.353820598006645	602	0.146	0
MSTRG.134606.1	0.503087	0.506517	0.519972	0.536442	0.551901	0.485297	0.795806745670009	1097	0.81	1
MSTRG.134614.1	0.507995	0.514024	0.495628	0.497973	0.505988	0.408975	0.372832369942197	346	0.078	0
MSTRG.134617.1	0.519936	0.53966	0.542352	0.537641	0.525998	0.421635	0.647058823529412	510	0.29	0
MSTRG.134620.1	0.503802	0.508845	0.497896	0.516526	0.552248	0.424518	0.253776435045317	331	0.05	0
MSTRG.134621.1	0.494092	0.489202	0.497279	0.51671	0.552502	0.502885	0.149293880295898	1487	0.026	0
MSTRG.134623.1	0.492389	0.483103	0.50515	0.534583	0.560578	0.492927	0.509210526315789	760	0.298	0
MSTRG.134624.1	0.497127	0.496156	0.499898	0.527955	0.570416	0.547269	0.335766423357664	411	0.29	0
MSTRG.134625.1	0.516911	0.533505	0.539364	0.558589	0.569512	0.465341	0.320060105184072	1331	0.23	0
MSTRG.134625.2	0.516911	0.533505	0.539364	0.558589	0.569512	0.465341	0.371403661726242	1147	0.278	0
MSTRG.134637.1	0.492494	0.483931	0.446165	0.422611	0.405859	0.213232	0.422976501305483	383	0.006	0
MSTRG.134638.1	0.495895	0.490526	0.482985	0.475101	0.447545	0.344357	0.359504132231405	484	0.03	0
MSTRG.134662.1	0.516825	0.535137	0.555005	0.601484	0.635878	0.587877	0.349583828775268	841	0.726	1
MSTRG.134662.2	0.516047	0.533567	0.553918	0.599865	0.627097	0.574483	0.370909090909091	825	0.746	1
MSTRG.134662.3	0.516365	0.533785	0.554991	0.599763	0.628664	0.580345	0.371323529411765	816	0.714	1
MSTRG.134662.4	0.516825	0.535137	0.555005	0.601484	0.635878	0.587877	0.360294117647059	816	0.726	1
MSTRG.134662.5	0.517796	0.536998	0.559163	0.610817	0.646403	0.600467	0.358490566037736	795	0.768	1
MSTRG.134662.6	0.518159	0.537474	0.558155	0.607263	0.643278	0.6027	0.348314606741573	801	0.688	1
MSTRG.134662.7	0.517852	0.537067	0.558605	0.609576	0.646756	0.609472	0.347169811320755	795	0.734	1
MSTRG.134665.1	0.517699	0.536899	0.563197	0.622073	0.679492	0.624665	0.409317803660566	1202	0.94	1
MSTRG.134667.1	0.510538	0.523224	0.516088	0.546494	0.566423	0.358286	0.329129886506936	793	0.064	0
MSTRG.134669.1	0.492845	0.487368	0.488029	0.493185	0.507903	0.479185	0.418032786885246	366	0.24	0
MSTRG.134672.1	0.513458	0.527495	0.521176	0.524855	0.519719	0.488866	0.122816593886463	1832	0.006	0
MSTRG.134677.1	0.511303	0.524326	0.526468	0.524352	0.533029	0.438351	0.644444444444444	540	0.416	0
MSTRG.134678.1	0.508783	0.521436	0.514585	0.522421	0.509177	0.342371	0.528813559322034	295	0.028	0
MSTRG.134685.1	0.504964	0.51161	0.49694	0.503799	0.496435	0.418247	0.518518518518518	324	0.052	0
MSTRG.134696.1	0.515253	0.5313	0.53845	0.567889	0.582076	0.454078	0.709021601016518	787	0.616	1
MSTRG.134702.1	0.510939	0.523825	0.536182	0.562744	0.563616	0.466197	0.299605781865966	1522	0.35	0
MSTRG.134703.1	0.515129	0.532158	0.539188	0.562158	0.581791	0.707831	0.706535141800247	811	0.976	1
MSTRG.134704.1	0.49378	0.485338	0.465045	0.437849	0.427843	0.306419	0.180039138943249	1533	0.004	0
MSTRG.134704.2	0.491352	0.482779	0.4783	0.464775	0.469513	0.463246	0.147871545929798	1339	0.006	0
MSTRG.134704.3	0.492655	0.48581	0.489029	0.484662	0.496365	0.507854	0.310810810810811	888	0.336	0
MSTRG.134704.4	0.494372	0.487842	0.490974	0.486246	0.498447	0.492409	0.210714285714286	840	0.12	0
MSTRG.134704.5	0.497071	0.493695	0.488855	0.491786	0.501411	0.515063	0.19377990430622	836	0.022	0
MSTRG.134707.1	0.521234	0.544131	0.538728	0.578716	0.583173	0.480552	0.972361809045226	398	0.288	0
MSTRG.134710.1	0.514731	0.533052	0.533973	0.579932	0.580933	0.524724	0.2592	625	0.144	0
