ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
MSTRG.8547.3	1678	353	0.46173	6.17387409210205	1	1	coding
MSTRG.8555.1	512	53	0.35936999999999997	6.952056694030762	1	0.0206901	noncoding
MSTRG.8555.2	2195	149	0.31705	8.502815818786619	1	0.486888	noncoding
MSTRG.8555.3	1748	89	0.35533000000000003	6.6818441390991214	1	0.132939	noncoding
MSTRG.8581.1	505	19	0.29686	9.30531826019287	-1	0.168781	noncoding
MSTRG.8586.1	276	16	0.36246	8.939524650573734	1	0.00450787	noncoding
MSTRG.8599.1	355	61	0.41302999999999995	9.09843921661377	1	0.0629405	noncoding
MSTRG.8610.1	577	76	0.45267	4.194001579284667	1	0.418044	noncoding
MSTRG.8614.1	960	72	0.29101	11.999967765808105	1	0.0429767	noncoding
MSTRG.8626.1	444	63	0.36769999999999997	10.891562843322752	-1	0.165681	noncoding
MSTRG.8627.2	687	64	0.36364	11.999967765808105	1	0.0431913	noncoding
MSTRG.8627.1	565	88	0.38710999999999995	11.999967765808105	1	0.118875	noncoding
MSTRG.8647.1	1260	129	0.39713000000000004	8.48437786102295	1	0.657436	coding
MSTRG.8647.2	959	91	0.44038000000000005	8.880278205871583	1	0.341756	noncoding
MSTRG.8648.3	814	73	0.43579999999999997	8.980526542663576	1	0.149667	noncoding
MSTRG.8651.1	1093	99	0.39926	9.298097801208495	1	0.290088	noncoding
MSTRG.8651.2	794	70	0.33086000000000004	8.987360191345214	1	0.0415008	noncoding
MSTRG.8651.3	216	39	0.41108	11.540566062927248	1	0.0299205	noncoding
MSTRG.8651.4	440	48	0.35757	10.62292308807373	1	0.0277903	noncoding
MSTRG.8655.1	647	41	0.32779	5.44661922454834	1	0.0134649	noncoding
MSTRG.8656.1	1087	100	0.30231	7.787990379333496	1	0.107454	noncoding
MSTRG.8655.2	668	41	0.35649	5.44661922454834	1	0.0146896	noncoding
MSTRG.8659.2	1662	131	0.36322	11.363922691345213	1	0.367001	noncoding
MSTRG.8659.3	1251	131	0.34165	11.363922691345213	1	0.277776	noncoding
MSTRG.8666.1	215	27	0.34589000000000003	10.176350593566895	-1	0.147495	noncoding
MSTRG.8668.1	767	136	0.38661999999999996	11.752924919128418	1	0.483024	noncoding
MSTRG.8671.1	606	128	0.35717	9.488601875305175	-1	0.154294	noncoding
MSTRG.8673.1	3063	176	0.33419	11.969216346740723	1	0.448432	noncoding
MSTRG.8673.2	2513	176	0.33227	11.969216346740723	1	0.43638	noncoding
MSTRG.8673.3	2055	176	0.33768	11.969216346740723	1	0.470634	noncoding
MSTRG.8682.1	281	12	0.45299	4.0500284194946286	1	0.00928345	noncoding
MSTRG.8692.1	766	42	0.37290999999999996	9.033584022521975	1	0.0165555	noncoding
MSTRG.8693.1	645	85	0.32809	11.999967765808105	1	0.0610094	noncoding
MSTRG.8693.2	703	90	0.32355	11.950327110290527	1	0.0680872	noncoding
MSTRG.8693.3	2063	97	0.2994	11.892563438415525	1	0.0705991	noncoding
MSTRG.8693.4	860	78	0.34093	8.587204933166507	1	0.0600883	noncoding
MSTRG.8709.1	617	78	0.40705	9.09914836883545	1	0.132514	noncoding
MSTRG.8718.1	311	70	0.39893999999999996	11.008959770202637	-1	0.160221	noncoding
MSTRG.8720.1	1230	40	0.30608	8.93133716583252	1	0.0121433	noncoding
MSTRG.8720.2	1198	40	0.35385	8.93133716583252	1	0.0131914	noncoding
MSTRG.8720.3	1138	40	0.33999	8.93133716583252	1	0.0125047	noncoding
MSTRG.8720.4	1184	40	0.29399000000000003	8.93133716583252	1	0.0125792	noncoding
MSTRG.8720.5	1067	40	0.28948	8.93133716583252	1	0.0128468	noncoding
MSTRG.8721.1	757	43	0.39936000000000005	5.048177909851074	1	0.0288475	noncoding
MSTRG.8721.2	384	23	0.32767	7.846914482116699	1	0.00446589	noncoding
MSTRG.8745.1	628	54	0.36021	4.316091728210449	1	0.0574066	noncoding
MSTRG.8745.2	575	55	0.36021	4.316091728210449	1	0.0609045	noncoding
MSTRG.8745.3	547	55	0.37046	4.316091728210449	1	0.067623	noncoding
MSTRG.8745.4	487	54	0.35945	4.316091728210449	1	0.0570025	noncoding
MSTRG.8750.1	681	198	0.38593999999999995	5.207838630676269	-1	0.174709	noncoding
MSTRG.8759.1	407	56	0.38977	11.054152107238767	-1	0.157694	noncoding
MSTRG.8791.1	2971	766	0.47247000000000006	5.359655570983887	1	1	coding
MSTRG.8791.2	2958	766	0.47247000000000006	5.359655570983887	1	1	coding
MSTRG.8805.1	4999	211	0.38502	8.813424491882326	1	0.989423	coding
MSTRG.8805.3	1776	87	0.31718	8.29123058319092	1	0.0699462	noncoding
MSTRG.8805.2	6513	211	0.36555000000000004	8.597519874572757	1	0.982006	coding
MSTRG.8805.4	4980	211	0.38502	8.813424491882326	1	0.989423	coding
MSTRG.8805.5	2100	137	0.35012	5.710124778747559	1	0.767374	coding
MSTRG.8805.6	6257	211	0.38605	8.597519874572757	1	0.990719	coding
MSTRG.8805.7	5601	211	0.36795	8.813424491882326	1	0.981544	coding
MSTRG.8805.8	5463	211	0.38295	8.813424491882326	1	0.988692	coding
MSTRG.8805.9	4909	211	0.38502	8.813424491882326	1	0.989423	coding
MSTRG.8813.1	2563	218	0.34376	9.124226570129395	1	0.96432	coding
MSTRG.8813.2	3496	218	0.34656	9.124226570129395	1	0.967615	coding
MSTRG.8813.3	2546	218	0.34376	9.124226570129395	1	0.96432	coding
MSTRG.8813.4	2387	218	0.37375	9.124226570129395	1	0.987362	coding
MSTRG.8813.5	2462	218	0.37294	9.124226570129395	1	0.987006	coding
MSTRG.8813.6	2409	218	0.37375	9.124226570129395	1	0.987362	coding
MSTRG.8813.7	2462	218	0.36426000000000003	9.124226570129395	1	0.982473	coding
MSTRG.8813.8	3212	218	0.33187	9.124226570129395	1	0.946361	coding
MSTRG.8827.1	732	185	0.3857	11.7135347366333	1	0.856769	coding
MSTRG.8832.1	494	71	0.4261	9.621342277526853	-1	0.0928434	noncoding
MSTRG.8840.1	492	75	0.37266	9.648096656799318	1	0.0816565	noncoding
MSTRG.8851.1	4017	160	0.3436	9.419362831115723	1	0.681834	coding
MSTRG.8851.2	4339	160	0.34536	9.419362831115723	1	0.691285	coding
MSTRG.8851.3	2146	160	0.30305000000000004	9.419362831115723	1	0.452249	noncoding
MSTRG.8851.4	4628	160	0.28483	9.419362831115723	1	0.362461	noncoding
MSTRG.8851.5	2282	160	0.3231	9.419362831115723	1	0.565141	coding
MSTRG.8851.6	3127	116	0.30813	9.560806465148925	1	0.16467	noncoding
MSTRG.8851.7	3684	160	0.33047000000000004	9.419362831115723	1	0.607296	coding
MSTRG.8851.8	2863	160	0.33519	9.419362831115723	1	0.633477	coding
MSTRG.8851.9	2242	160	0.30561	9.419362831115723	1	0.465994	noncoding
MSTRG.8851.10	2595	70	0.27994	6.683378791809083	1	0.0432077	noncoding
MSTRG.8858.1	577	87	0.44930000000000003	9.508006858825684	1	0.35217	noncoding
MSTRG.8862.1	346	36	0.45372	10.10562877655029	1	0.0404335	noncoding
MSTRG.8879.1	3363	94	0.2886	5.304692268371581	1	0.206926	noncoding
MSTRG.8879.2	2040	94	0.34304	5.304692268371581	1	0.240973	noncoding
MSTRG.8888.1	961	86	0.40565	11.769364356994632	1	0.159706	noncoding
MSTRG.8903.1	575	33	0.41174	4.505706596374512	1	0.0234536	noncoding
MSTRG.8911.1	1639	241	0.35193	11.999967765808105	1	0.899944	coding
MSTRG.8928.1	446	70	0.34343	11.600070381164553	1	0.0511289	noncoding
MSTRG.8929.19	2002	47	0.35422000000000003	7.739731407165528	1	0.0147096	noncoding
MSTRG.8929.20	1504	77	0.2943	9.425036048889162	1	0.0457129	noncoding
MSTRG.8932.1	311	76	0.28662	6.497856330871582	-1	0.117973	noncoding
MSTRG.8943.1	1252	71	0.37466999999999995	9.56989650726318	1	0.0698042	noncoding
MSTRG.8943.2	466	0	0.46602	0.0	-1	0.0932751	noncoding
MSTRG.8945.1	3500	406	0.33871000000000007	9.760787391662596	1	0.999958	coding
MSTRG.8945.2	3382	81	0.29236	11.610772132873539	1	0.0544309	noncoding
MSTRG.8945.3	1198	81	0.35045000000000004	11.610772132873539	1	0.074444	noncoding
MSTRG.8945.4	4810	406	0.30496	9.760787391662596	1	0.999546	coding
MSTRG.8945.5	3654	406	0.34634000000000004	9.760787391662596	1	0.999975	coding
MSTRG.8947.1	1849	238	0.43903	7.03600788116455	1	0.9998	coding
MSTRG.8947.2	1881	238	0.44473	7.03600788116455	1	0.999822	coding
MSTRG.8949.1	945	216	0.38842	10.384905815124512	1	0.98377	coding
MSTRG.8950.1	812	67	0.3183	11.779292488098147	1	0.040579	noncoding
MSTRG.8950.2	960	67	0.40087	11.779292488098147	1	0.0752082	noncoding
MSTRG.8951.1	388	106	0.38294	11.959932899475099	-1	0.185262	noncoding
MSTRG.8959.1	316	75	0.42042	10.288718986511228	-1	0.126925	noncoding
MSTRG.8961.1	940	36	0.36648	9.497627449035647	1	0.0137826	noncoding
MSTRG.8967.1	3192	138	0.33258	11.999967765808105	1	0.216382	noncoding
MSTRG.9037.1	355	51	0.31812	9.404406166076662	1	0.0204872	noncoding
MSTRG.9048.1	320	18	0.39411	5.752981376647949	1	0.00423688	noncoding
MSTRG.9058.1	353	42	0.32862	5.554215431213378	1	0.0136689	noncoding
MSTRG.9061.1	504	108	0.40231	7.762580680847169	1	0.418888	noncoding
MSTRG.9062.1	3378	53	0.28731	6.69406452178955	1	0.0200957	noncoding
MSTRG.9062.2	3097	53	0.29751	6.69406452178955	1	0.0187693	noncoding
MSTRG.9062.3	1239	52	0.35481	11.999967765808105	1	0.0284812	noncoding
MSTRG.9062.4	1625	50	0.30159	9.494855308532717	1	0.0198876	noncoding
MSTRG.9074.1	3487	56	0.29387	6.485181236267089	1	0.0230022	noncoding
MSTRG.9075.1	1844	81	0.35364	9.775744056701658	1	0.0854556	noncoding
MSTRG.9081.1	841	157	0.43594	9.579373359680176	-1	0.19343	noncoding
MSTRG.9082.2	1222	109	0.46962999999999994	11.749894905090333	1	0.730636	coding
MSTRG.9082.3	1528	109	0.35185	11.749894905090333	1	0.158902	noncoding
MSTRG.9087.1	962	67	0.26594	11.905714988708493	1	0.0475404	noncoding
MSTRG.9088.2	1505	86	0.31022	8.781190299987792	1	0.0641996	noncoding
MSTRG.9088.3	1420	86	0.34532	8.781190299987792	1	0.0885047	noncoding
MSTRG.9088.4	1226	86	0.33146000000000003	8.781190299987792	1	0.0768675	noncoding
MSTRG.9088.5	2039	86	0.34716	8.733032417297363	1	0.0900631	noncoding
MSTRG.9097.1	418	53	0.40246000000000004	11.344646644592284	1	0.0492991	noncoding
MSTRG.9098.1	1861	89	0.35054	11.999967765808105	1	0.0809639	noncoding
MSTRG.9104.1	1000	79	0.34714	9.621600151062012	1	0.073073	noncoding
MSTRG.9104.2	1171	79	0.26890000000000003	9.621600151062012	1	0.0484821	noncoding
MSTRG.9104.3	922	47	0.38344	11.610062980651858	1	0.0313418	noncoding
MSTRG.9104.4	926	70	0.36759	10.971761512756348	1	0.0679124	noncoding
MSTRG.9106.1	1215	61	0.35957	9.49098720550537	1	0.0389614	noncoding
MSTRG.9124.1	2690	222	0.45051	9.208486747741699	1	0.999116	coding
MSTRG.9124.2	3361	221	0.4273	8.987940406799318	1	0.998248	coding
MSTRG.9124.3	3186	221	0.39737	8.987940406799318	1	0.99542	coding
MSTRG.9124.4	2767	221	0.42638000000000004	8.987940406799318	1	0.998197	coding
MSTRG.9124.5	2970	221	0.42348	8.987940406799318	1	0.998027	coding
MSTRG.9124.6	2505	221	0.46410999999999997	8.987940406799318	1	0.999391	coding
MSTRG.9125.1	1470	203	0.39503	7.6536771774292	1	0.99296	coding
MSTRG.9125.2	1572	203	0.42243	7.6536771774292	1	0.996602	coding
MSTRG.9125.3	1365	203	0.42854000000000003	7.6536771774292	1	0.997068	coding
MSTRG.9126.1	723	75	0.38725	7.739731407165528	1	0.0826596	noncoding
MSTRG.9127.1	938	78	0.34354999999999997	11.498403739929199	1	0.0661446	noncoding
MSTRG.9134.1	1336	120	0.36965000000000003	6.786996269226075	1	0.509241	coding
MSTRG.9135.1	546	117	0.35193	11.999967765808105	-1	0.159488	noncoding
MSTRG.9134.2	1360	120	0.38983999999999996	6.786996269226075	1	0.596568	coding
MSTRG.9134.3	1640	120	0.35849	6.786996269226075	1	0.460881	noncoding
MSTRG.9134.4	1284	120	0.35756	6.786996269226075	1	0.456934	noncoding
MSTRG.9134.5	1114	91	0.37908	10.315860176086424	1	0.17015	noncoding
MSTRG.9134.6	846	42	0.31860000000000005	9.523350334167482	-1	0.153688	noncoding
MSTRG.9134.7	1028	66	0.3797	9.687357902526855	1	0.0603172	noncoding
MSTRG.9149.1	3818	101	0.30408	11.999967765808105	1	0.0749982	noncoding
MSTRG.9149.2	3086	95	0.36219999999999997	11.936273002624514	1	0.111968	noncoding
MSTRG.9149.3	2364	95	0.28158	11.936273002624514	1	0.065027	noncoding
MSTRG.9149.4	2874	95	0.30955	11.936273002624514	1	0.0701802	noncoding
MSTRG.9149.5	2230	95	0.33338	11.936273002624514	1	0.0834012	noncoding
MSTRG.9149.6	2914	95	0.35860000000000003	11.936273002624514	1	0.107463	noncoding
MSTRG.9149.7	3093	95	0.30091	11.936273002624514	1	0.067358	noncoding
MSTRG.9149.8	2438	95	0.26606	11.936273002624514	1	0.0680196	noncoding
MSTRG.9150.1	913	28	0.27678	9.186696434020995	1	0.0104683	noncoding
MSTRG.9152.1	1076	92	0.41679000000000005	9.875863456726073	1	0.286847	noncoding
MSTRG.9152.2	1237	41	0.34179000000000004	4.316091728210449	-1	0.0185646	noncoding
MSTRG.9152.3	796	41	0.33436999999999995	4.316091728210449	-1	0.0201339	noncoding
MSTRG.9155.1	1418	126	0.28794000000000003	5.486292839050292	1	0.520333	coding
MSTRG.9155.2	1567	126	0.32485	5.486292839050292	1	0.581152	coding
MSTRG.9155.3	1559	126	0.32485	5.486292839050292	1	0.581152	coding
MSTRG.9155.4	1461	127	0.29524	9.542432975769042	1	0.192291	noncoding
MSTRG.9156.1	719	115	0.30367	11.999967765808105	1	0.0978122	noncoding
MSTRG.9157.5	1649	95	0.34105	8.615119743347169	1	0.120725	noncoding
MSTRG.9159.1	2707	104	0.33158000000000004	9.233693885803223	1	0.150356	noncoding
MSTRG.9159.2	2670	93	0.33158000000000004	8.802851676940918	1	0.10085	noncoding
MSTRG.9160.1	4228	253	0.37389	6.130164909362793	1	0.999745	coding
MSTRG.9161.1	1967	113	0.34543999999999997	4.369918251037597	1	0.651864	coding
MSTRG.9161.2	1948	113	0.42039000000000004	4.369918251037597	1	0.867723	coding
MSTRG.9161.3	1879	113	0.35009	4.369918251037597	1	0.666329	coding
MSTRG.9161.4	1931	113	0.42039000000000004	4.369918251037597	1	0.867723	coding
MSTRG.9162.1	376	50	0.38066	7.896103858947754	1	0.021079	noncoding
MSTRG.9163.1	968	40	0.36549	8.858939170837402	1	0.0137429	noncoding
MSTRG.9167.1	605	19	0.31597000000000003	4.093055534362793	1	0.00783482	noncoding
MSTRG.9168.1	1000	49	0.34245000000000003	7.9800416946411135	-1	0.0750048	noncoding
MSTRG.9170.1	6333	510	0.40146	5.912130546569824	1	1	coding
MSTRG.9171.1	356	19	0.42093	8.500108146667483	-1	0.0328223	noncoding
MSTRG.9170.2	2969	510	0.47802000000000006	5.912130546569824	1	1	coding
MSTRG.9172.1	1422	50	0.34010000000000007	4.830996131896971	1	0.0298406	noncoding
MSTRG.9173.1	1669	134	0.33932	4.0500284194946286	1	0.88898	coding
MSTRG.9175.1	381	15	0.38351999999999997	5.8980913162231445	1	0.00316859	noncoding
MSTRG.9176.1	322	13	0.36712	5.75320873260498	1	0.00268534	noncoding
MSTRG.9221.1	784	42	0.26437000000000005	6.815643119812012	1	0.0170416	noncoding
MSTRG.9232.1	2049	164	0.40242	5.07398281097412	1	0.98774	coding
MSTRG.9232.2	1087	164	0.43959	5.07398281097412	1	0.993073	coding
MSTRG.9232.3	2043	174	0.39837	5.757699012756347	1	0.988076	coding
MSTRG.9233.1	765	153	0.34845	11.858846473693848	1	0.392084	noncoding
MSTRG.9237.1	1900	141	0.42926000000000003	4.953768348693846	1	0.96702	coding
MSTRG.9268.1	510	51	0.40562	11.344646644592284	1	0.0471519	noncoding
MSTRG.9268.2	404	51	0.45159000000000005	11.344646644592284	1	0.096952	noncoding
MSTRG.9275.1	880	147	0.3207	10.073330116271972	1	0.393273	noncoding
MSTRG.9275.2	1395	147	0.35438	10.073330116271972	1	0.579673	coding
MSTRG.9275.3	880	147	0.32265	10.073330116271972	1	0.403534	noncoding
MSTRG.9275.4	1072	173	0.37204	9.71256504058838	1	0.879731	coding
MSTRG.9275.5	743	96	0.30388	10.615122413635255	1	0.0874493	noncoding
MSTRG.9279.1	302	61	0.39668000000000003	9.923956871032715	1	0.0603329	noncoding
MSTRG.9281.1	1903	112	0.36579	11.784514427185059	1	0.203287	noncoding
MSTRG.9281.2	1919	112	0.31871	11.784514427185059	1	0.115497	noncoding
MSTRG.9281.3	1828	112	0.39722	11.784514427185059	1	0.31343	noncoding
MSTRG.9283.1	940	48	0.39271999999999996	6.53377857208252	1	0.0217627	noncoding
MSTRG.9285.1	408	53	0.43242	8.214319801330568	1	0.0433595	noncoding
MSTRG.9294.1	284	29	0.36139	5.823575401306152	-1	0.021143	noncoding
MSTRG.9299.1	495	54	0.40296	7.796564674377441	1	0.0319429	noncoding
MSTRG.9301.1	1753	227	0.32513000000000003	11.999967765808105	1	0.694339	coding
MSTRG.9301.2	1892	277	0.33499999999999996	11.999967765808105	1	0.925009	coding
MSTRG.9306.1	877	104	0.31061	11.856332206726073	1	0.0879339	noncoding
MSTRG.9306.2	839	105	0.33371	11.934919166564942	1	0.107114	noncoding
MSTRG.9308.1	616	99	0.38909	10.496307182312012	1	0.253239	noncoding
MSTRG.9308.2	377	3	0.3735	9.500077247619632	-1	0.0781601	noncoding
MSTRG.9312.1	2601	99	0.33198	9.1713529586792	1	0.126911	noncoding
MSTRG.9312.2	1616	99	0.31852	9.1713529586792	1	0.109634	noncoding
MSTRG.9314.4	1250	166	0.39088999999999996	11.766012001037598	1	0.764066	coding
MSTRG.9334.1	1370	174	0.46985000000000005	4.367360496520996	1	0.998002	coding
MSTRG.9348.1	409	65	0.43584	9.690774726867676	1	0.116944	noncoding
MSTRG.9354.1	1600	179	0.35029	9.915447044372556	1	0.825683	coding
MSTRG.9354.2	1443	179	0.39660000000000006	9.915447044372556	1	0.94576	coding
MSTRG.9354.3	1582	179	0.32793000000000005	9.915447044372556	1	0.715368	coding
MSTRG.9354.4	1558	179	0.39653000000000005	9.915447044372556	1	0.945652	coding
MSTRG.9354.5	1557	179	0.34519	9.915447044372556	1	0.80362	coding
MSTRG.9354.7	1563	180	0.3517	9.971856880187985	1	0.833969	coding
MSTRG.9354.8	1438	111	0.36968	9.929565620422363	1	0.299059	noncoding
MSTRG.9354.10	1336	109	0.38674	9.562547111511229	1	0.349807	noncoding
MSTRG.9354.11	1339	110	0.38674	9.693353462219239	1	0.35647	noncoding
MSTRG.9354.9	1411	179	0.39088	9.915447044372556	1	0.938996	coding
MSTRG.9356.1	1542	88	0.33607999999999993	9.381004142761231	1	0.089781	noncoding
MSTRG.9357.1	439	33	0.32998000000000005	5.509881019592284	1	0.00849259	noncoding
MSTRG.9364.1	673	65	0.38155	11.999967765808105	1	0.0517953	noncoding
MSTRG.9373.1	3158	83	0.36835999999999997	9.693160057067871	1	0.108181	noncoding
MSTRG.9379.1	555	20	0.30229	5.27274875640869	1	0.00557925	noncoding
MSTRG.9379.2	590	20	0.34043	5.27274875640869	1	0.00440201	noncoding
MSTRG.9379.3	994	48	0.38481	9.496467018127444	1	0.0270466	noncoding
MSTRG.9379.4	968	48	0.34962	9.496467018127444	1	0.0211329	noncoding
MSTRG.9379.5	595	20	0.36867000000000005	5.27274875640869	1	0.00478918	noncoding
MSTRG.9379.6	563	20	0.37611	5.27274875640869	1	0.00501088	noncoding
MSTRG.9380.1	298	57	0.38651	11.999967765808105	-1	0.178551	noncoding
MSTRG.9383.1	1949	184	0.29367000000000004	9.764204216003417	1	0.559139	coding
MSTRG.9383.2	2098	410	0.36923	9.286171150207519	1	0.999998	coding
MSTRG.9386.1	1060	108	0.31413	9.147241783142093	1	0.140921	noncoding
MSTRG.9410.1	836	251	0.32804999999999995	11.830738258361816	-1	0.0874104	noncoding
MSTRG.9411.1	939	36	0.36427	9.199783515930175	1	0.0124747	noncoding
MSTRG.9411.2	1470	94	0.38930000000000003	9.46436176300049	1	0.213625	noncoding
MSTRG.9411.3	1258	34	0.39132	9.843113517761228	1	0.0162306	noncoding
MSTRG.9411.4	1591	95	0.35323	11.999967765808105	1	0.0982365	noncoding
MSTRG.9411.5	1067	97	0.31445	11.999967765808105	1	0.0735268	noncoding
MSTRG.9414.1	1992	55	0.38045	8.396378517150882	1	0.0290883	noncoding
MSTRG.9415.1	409	73	0.31420000000000003	7.928015708923341	-1	0.11573	noncoding
MSTRG.9425.1	1554	79	0.32616	6.56106128692627	1	0.0659387	noncoding
MSTRG.9428.1	317	39	0.39274000000000003	9.512777519226074	1	0.0189441	noncoding
MSTRG.9440.1	415	0	0.28615	0.0	-1	7.65207e-07	noncoding
MSTRG.9442.1	490	105	0.33621	11.999967765808105	1	0.10653	noncoding
MSTRG.9443.1	1771	71	0.33483	11.927182960510255	1	0.0457077	noncoding
MSTRG.9443.2	1643	115	0.30813	11.999967765808105	1	0.101427	noncoding
MSTRG.9443.3	1772	71	0.32284	11.927182960510255	1	0.0435366	noncoding
MSTRG.9443.4	1545	118	0.34214	11.540888404846193	1	0.192534	noncoding
MSTRG.9444.1	711	131	0.33017	8.992775535583494	1	0.345708	noncoding
MSTRG.9455.1	523	57	0.33139	5.706543922424316	1	0.029096	noncoding
MSTRG.9455.2	494	79	0.44598	7.9998979568481445	1	0.19721	noncoding
MSTRG.9461.1	335	61	0.40896	11.70444469451904	1	0.0681906	noncoding
MSTRG.9464.10	979	52	0.39665000000000006	6.5210466384887695	1	0.0286624	noncoding
MSTRG.9472.1	286	81	0.39028	5.473106193542479	-1	0.0335428	noncoding
MSTRG.9475.1	294	33	0.38964000000000004	10.763012886047363	1	0.0189527	noncoding
MSTRG.9476.1	1063	111	0.35341	11.65596446990967	1	0.177702	noncoding
MSTRG.9476.2	753	52	0.40299	7.60718288421631	1	0.0282401	noncoding
MSTRG.9485.1	2968	93	0.30877	8.723104286193848	-1	0.150141	noncoding
MSTRG.9485.2	2894	93	0.31745	8.723104286193848	-1	0.14291	noncoding
MSTRG.9485.3	2960	92	0.30877	8.723104286193848	-1	0.149858	noncoding
MSTRG.9485.4	2868	89	0.36050000000000004	8.488568305969238	-1	0.0966344	noncoding
MSTRG.9485.5	1998	89	0.33626999999999996	8.488568305969238	-1	0.117077	noncoding
MSTRG.9485.6	1729	89	0.28542	8.488568305969238	-1	0.162441	noncoding
MSTRG.9485.7	2873	88	0.33795	8.488568305969238	-1	0.114978	noncoding
MSTRG.9485.8	1992	88	0.32786	8.488568305969238	-1	0.124593	noncoding
MSTRG.9485.9	2026	82	0.35882000000000003	8.496691322326662	-1	0.0939051	noncoding
MSTRG.9485.10	2839	76	0.31745	8.566510581970217	-1	0.132167	noncoding
MSTRG.9485.11	3047	76	0.28267000000000003	8.566510581970217	-1	0.16399	noncoding
MSTRG.9485.12	2838	76	0.38360000000000005	8.566510581970217	-1	0.0762368	noncoding
MSTRG.9485.13	2836	76	0.31745	8.566510581970217	-1	0.132167	noncoding
MSTRG.9485.14	3060	76	0.28267000000000003	8.566510581970217	-1	0.16399	noncoding
MSTRG.9485.15	2009	76	0.31412	8.566510581970217	-1	0.135633	noncoding
MSTRG.9485.16	3351	91	0.33276	9.243815422058105	1	0.0961187	noncoding
MSTRG.9485.17	2001	76	0.30544000000000004	8.566510581970217	-1	0.144476	noncoding
MSTRG.9485.18	1957	76	0.31918	8.566510581970217	-1	0.130361	noncoding
MSTRG.9485.19	2027	76	0.33462000000000003	8.566510581970217	-1	0.114473	noncoding
MSTRG.9485.20	2828	75	0.36050000000000004	8.566510581970217	-1	0.0907135	noncoding
MSTRG.9485.21	1097	37	0.31457999999999997	5.509312629699706	1	0.0110322	noncoding
MSTRG.9485.22	1216	38	0.31222000000000005	8.656637382507324	1	0.0104082	noncoding
MSTRG.9493.1	764	54	0.33714	7.734104347229004	1	0.0188606	noncoding
MSTRG.9496.1	375	49	0.40322	5.184762001037597	1	0.0407167	noncoding
MSTRG.9511.1	466	80	0.40168	8.65708866119385	1	0.130021	noncoding
